"PRNCPL_ID","PRNCPL_NM","ENTITY_ID","PRNCPL_PSWD","ACTV_IND","OBJ_ID","VER_NBR"
"10000000101","kcappadmin","KCoeus10065","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA05A6E9E040DC0A1F8A0F5D",1
"10000000102","kcawdbudapprover","KCoeus10066","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA06A6E9E040DC0A1F8A0F5D",1
"10000000103","kcawdmodifier","KCoeus10067","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA07A6E9E040DC0A1F8A0F5D",1
"10000000104","kcawdbudadmin","KCoeus10068","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA08A6E9E040DC0A1F8A0F5D",1
"10000000105","kcospadmin","KCoeus10069","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA09A6E9E040DC0A1F8A0F5D",1
"10000000106","kcawdbudaggregator","KCoeus10070","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA0AA6E9E040DC0A1F8A0F5D",1
"10000000107","kcawdbudmaintainer","KCoeus10071","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA0BA6E9E040DC0A1F8A0F5D",1
"10000000108","kcawddocmaintainer","KCoeus10072","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA0CA6E9E040DC0A1F8A0F5D",1
"10000000109","kcawdbudmodifier","KCoeus10073","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA0DA6E9E040DC0A1F8A0F5D",1
"10000000110","kcdeptawdviewer","KCoeus10074","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA0EA6E9E040DC0A1F8A0F5D",1
"10000000111","kctempviewer","KCoeus10075","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA0FA6E9E040DC0A1F8A0F5D",1
"10000000112","kcirbadmin","KCoeus10076","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA10A6E9E040DC0A1F8A0F5D",1
"10000000113","kcirbadmin-card","KCoeus10077","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA11A6E9E040DC0A1F8A0F5D",1
"10000000114","kcirbaggregator","KCoeus10078","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA12A6E9E040DC0A1F8A0F5D",1
"10000000115","kcirbcreate","KCoeus10079","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA13A6E9E040DC0A1F8A0F5D",1
"10000000116","kcirbresearcher","KCoeus10080","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA14A6E9E040DC0A1F8A0F5D",1
"10000000117","kcirbreviewer","KCoeus10081","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA15A6E9E040DC0A1F8A0F5D",1
"10000000118","kcirbviewer","KCoeus10082","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBA16A6E9E040DC0A1F8A0F5D",1
"10000000119","kcnegadministrator","KCoeus10083","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBDA5A6E9E040DC0A1F8A0F5D",1
"10000000120","kcnegcreator","KCoeus10084","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBDB9A6E9E040DC0A1F8A0F5D",1
"10000000121","kccoiadmin","KCoeus10085","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBDCFA6E9E040DC0A1F8A0F5D",1
"10000000122","kccoireviewer","KCoeus10086","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBDDBA6E9E040DC0A1F8A0F5D",1
"10000000123","kccoiuser","KCoeus10087","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBDE4A6E9E040DC0A1F8A0F5D",1
"10001","kciacucresearcher","KCoeus10089","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBE0CA6E9E040DC0A1F8A0F5D",1
"10002","kciacucaggregator","KCoeus10090","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBE13A6E9E040DC0A1F8A0F5D",1
"10003","kciacucreviewer","KCoeus10091","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBE19A6E9E040DC0A1F8A0F5D",1
"10004","kciacucviewer","KCoeus10092","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBE20A6E9E040DC0A1F8A0F5D",1
"10005","kciacuccreate","KCoeus10093","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBE26A6E9E040DC0A1F8A0F5D",1
"10006","kciacucadmin-card","KCoeus10094","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBE2CA6E9E040DC0A1F8A0F5D",1
"10007","kccoiapprover","KCoeus10095","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBE86A6E9E040DC0A1F8A0F5D",1
"10008","kccoimaintainer","KCoeus10096","fK69ATFsAydwQuteang+xMva+Tc=","Y","EAAE523DBE96A6E9E040DC0A1F8A0F5D",1
"KCoeus2","kc","KCoeus1132",NULL,"Y","B6A9051D48DBF9D0E040DC0A1F8A1D56",1
